shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
3230076,33.214540,-117.307935,200020,6.619
3230076,33.214656,-117.307535,200021,6.644
3230076,33.214751,-117.307300,200022,6.659
3230076,33.214919,-117.306995,200023,6.680
3230076,33.215383,-117.306320,200024,6.731
3230076,33.215560,-117.305966,200025,6.754
3230076,33.215692,-117.305569,200026,6.779
3230076,33.216175,-117.303681,200027,6.893
3230076,33.216319,-117.303330,200028,6.916
3230076,33.216497,-117.303022,200029,6.938
3230076,33.218638,-117.300134,200030,7.161
3230076,33.218757,-117.299980,200031,7.173
3230076,33.218757,-117.299980,210001,7.173
3230076,33.219258,-117.299333,210002,7.224
3230076,33.219477,-117.299104,210003,7.244
3230076,33.219975,-117.298652,210004,7.287
3230076,33.219745,-117.298273,210005,7.314
3230076,33.219447,-117.297776,210006,7.350
3230076,33.219094,-117.297196,210007,7.391
3230076,33.218842,-117.296752,210008,7.422
3230076,33.218680,-117.296488,210009,7.441
3230076,33.218680,-117.296488,220001,7.441
3230076,33.218183,-117.295681,220002,7.499
3230076,33.217933,-117.295358,220003,7.524
3230076,33.217650,-117.295076,220004,7.550
3230076,33.217142,-117.294626,220005,7.593
3230076,33.216854,-117.294285,220006,7.621
3230076,33.216607,-117.293906,220007,7.649
3230076,33.216537,-117.293772,220008,7.658
3230076,33.216203,-117.294007,220009,7.685
3230076,33.216203,-117.294007,230001,7.685
3230076,33.216094,-117.294084,230002,7.694
3230076,33.215890,-117.294173,230003,7.709
3230076,33.215673,-117.294199,230004,7.724
3230076,33.214120,-117.293961,230005,7.832
3230076,33.214120,-117.293961,240001,7.832
3230076,33.213990,-117.293941,240002,7.841
3230076,33.213963,-117.293940,240003,7.843
3230076,33.213743,-117.293980,240004,7.858
3230076,33.211703,-117.294934,240005,8.009
3230076,33.211592,-117.294969,240006,8.017
3230076,33.211592,-117.294969,250001,8.017
3230076,33.211356,-117.295044,250002,8.034
3230076,33.210996,-117.295092,250003,8.059
3230076,33.210625,-117.295074,250004,8.084
3230076,33.210254,-117.294992,250005,8.110
3230076,33.209901,-117.294843,250006,8.136
3230076,33.209568,-117.294630,250007,8.162
3230076,33.208872,-117.294053,250008,8.221
3230076,33.208399,-117.293642,250009,8.261
3230076,33.208399,-117.293642,260001,8.261
3230076,33.208350,-117.293599,260002,8.265
3230076,33.208193,-117.293385,260003,8.282
3230076,33.208069,-117.293121,260004,8.299
3230076,33.207967,-117.292774,260005,8.321
3230076,33.207929,-117.292430,260006,8.341
3230076,33.207922,-117.291939,260007,8.369
3230076,33.207901,-117.291190,260008,8.412
3230076,33.207835,-117.290892,260009,8.430
3230076,33.207713,-117.290600,260010,8.449
3230076,33.207529,-117.290326,260011,8.470
3230076,33.207313,-117.290105,260012,8.489
3230076,33.206961,-117.289898,260013,8.516
3230076,33.205884,-117.289417,260014,8.595
3230076,33.206143,-117.288631,260015,8.644
3230086,33.206143,-117.288631,10001,0.000
3230086,33.206841,-117.286509,10002,0.132
3230086,33.206942,-117.286209,10003,0.151
3230086,33.207117,-117.285623,10004,0.187
3230086,33.207235,-117.285020,10005,0.223
3230086,33.207241,-117.284971,10006,0.226
3230086,33.206208,-117.284958,10007,0.297
3230086,33.206208,-117.284958,20001,0.297
3230086,33.205782,-117.284953,20002,0.326
3230086,33.204463,-117.284934,20003,0.417
3230086,33.204086,-117.284937,20004,0.443
3230086,33.204080,-117.284325,20005,0.478
3230086,33.204076,-117.283442,20006,0.530
3230086,33.204071,-117.282471,20007,0.586
3230086,33.204077,-117.281765,20008,0.627
3230086,33.204137,-117.281452,20009,0.645
3230086,33.204188,-117.281305,20010,0.654
3230086,33.204308,-117.281055,20011,0.671
3230086,33.204646,-117.280451,20012,0.713
3230086,33.204741,-117.280161,20013,0.731
3230086,33.204785,-117.279838,20014,0.750
3230086,33.204788,-117.279485,20015,0.771
3230086,33.203705,-117.279531,20016,0.845
3230086,33.203649,-117.279531,20017,0.849
3230086,33.203649,-117.279531,30001,0.849
3230086,33.202268,-117.279521,30002,0.944
3230086,33.201872,-117.279518,30003,0.972
3230086,33.201872,-117.279518,40001,0.972
3230086,33.201721,-117.279518,40002,0.982
3230086,33.200913,-117.279511,40003,1.038
3230086,33.199621,-117.279506,40004,1.127
3230086,33.199530,-117.279506,40005,1.133
3230086,33.199530,-117.279506,50001,1.133
3230086,33.198989,-117.279505,50002,1.170
3230086,33.198549,-117.279506,50003,1.201
3230086,33.197867,-117.279505,50004,1.248
3230086,33.197147,-117.279503,50005,1.297
3230086,33.196444,-117.279498,50006,1.346
3230086,33.195836,-117.279498,50007,1.388
3230086,33.195836,-117.279498,60001,1.388
3230086,33.195828,-117.279497,60002,1.388
3230086,33.195704,-117.279496,60003,1.397
3230086,33.194913,-117.279526,60004,1.451
3230086,33.194542,-117.279515,60005,1.477
3230086,33.193863,-117.279510,60006,1.524
3230086,33.193429,-117.279502,60007,1.554
3230086,33.190919,-117.279538,60008,1.727
3230086,33.190902,-117.279538,60009,1.728
3230086,33.190902,-117.279538,70001,1.728
3230086,33.190215,-117.279546,70002,1.775
3230086,33.189141,-117.279556,70003,1.849
3230086,33.188591,-117.279556,70004,1.887
3230086,33.188008,-117.279559,70005,1.927
3230086,33.187829,-117.279560,70006,1.939
3230086,33.187206,-117.279560,70007,1.982
3230086,33.186606,-117.279582,70008,2.024
3230086,33.186219,-117.279575,70009,2.050
3230086,33.186219,-117.279575,80001,2.050
3230086,33.185996,-117.279572,80002,2.066
3230086,33.185309,-117.279547,80003,2.113
3230086,33.185032,-117.279482,80004,2.133
3230086,33.184736,-117.279367,80005,2.154
3230086,33.184498,-117.279204,80006,2.173
3230086,33.184354,-117.279069,80007,2.186
3230086,33.184255,-117.278965,80008,2.195
3230086,33.184255,-117.278965,90001,2.195
3230086,33.184090,-117.278794,90002,2.210
3230086,33.184040,-117.278797,90003,2.213
3230086,33.183621,-117.278338,90004,2.252
3230086,33.183035,-117.279004,90005,2.308
3230086,33.182186,-117.279962,90006,2.389
3230086,33.182020,-117.280077,90007,2.402
3230086,33.181822,-117.280144,90008,2.416
3230086,33.181544,-117.280140,90009,2.436
3230086,33.180855,-117.280090,90010,2.483
3230086,33.180643,-117.280090,90011,2.498
3230086,33.180352,-117.280089,90012,2.518
3230086,33.180352,-117.280089,100001,2.518
3230086,33.180017,-117.280086,100002,2.541
3230086,33.179393,-117.280082,100003,2.584
3230086,33.178788,-117.280078,100004,2.626
3230086,33.178516,-117.280114,100005,2.644
3230086,33.178516,-117.280114,110001,2.644
3230086,33.178488,-117.280117,110002,2.646
3230086,33.178273,-117.280170,110003,2.661
3230086,33.178033,-117.280292,110004,2.679
3230086,33.177798,-117.280482,110005,2.699
3230086,33.177386,-117.280807,110006,2.733
3230086,33.177435,-117.280886,110007,2.739
3230086,33.177652,-117.281157,110008,2.761
3230086,33.177950,-117.281399,110009,2.785
3230086,33.178132,-117.281597,110010,2.802
3230086,33.178233,-117.281749,110011,2.814
3230086,33.178244,-117.281771,110012,2.815
3230086,33.178244,-117.281771,120001,2.815
3230086,33.178368,-117.282031,120002,2.832
3230086,33.178456,-117.282385,120003,2.854
3230086,33.178547,-117.283566,120004,2.923
3230086,33.178565,-117.283907,120005,2.942
3230086,33.178565,-117.283907,130001,2.942
3230086,33.178571,-117.284027,130002,2.949
3230086,33.178593,-117.284652,130003,2.986
3230086,33.178609,-117.285071,130004,3.010
3230086,33.178653,-117.285355,130005,3.027
3230086,33.178747,-117.285644,130006,3.045
3230086,33.179199,-117.286496,130007,3.103
3230086,33.179941,-117.287851,130008,3.197
3230086,33.180073,-117.288137,130009,3.216
3230086,33.180129,-117.288393,130010,3.231
3230086,33.180129,-117.288407,130011,3.232
3230086,33.180129,-117.288407,140001,3.232
3230086,33.180176,-117.289367,140002,3.287
3230086,33.180174,-117.289577,140003,3.300
3230086,33.180124,-117.289913,140004,3.319
3230086,33.180034,-117.290206,140005,3.337
3230086,33.179886,-117.290498,140006,3.357
3230086,33.179721,-117.290724,140007,3.374
3230086,33.179721,-117.290724,150001,3.374
3230086,33.179332,-117.291256,150002,3.415
3230086,33.179159,-117.291571,150003,3.437
3230086,33.179064,-117.291809,150004,3.452
3230086,33.178598,-117.293990,150005,3.583
3230086,33.178715,-117.294040,150006,3.591
3230086,33.179033,-117.294234,150007,3.616
3230086,33.179330,-117.294502,150008,3.642
3230086,33.179974,-117.295320,150009,3.707
3230086,33.180298,-117.295680,150010,3.737
3230086,33.180639,-117.295992,150011,3.767
3230086,33.180880,-117.296158,150012,3.786
3230086,33.181154,-117.296269,150013,3.806
3230086,33.181225,-117.296286,150014,3.811
3230086,33.182049,-117.296355,150015,3.868
3230086,33.182039,-117.296554,150016,3.879
3230086,33.182045,-117.296829,150017,3.895
3230086,33.182100,-117.297173,150018,3.916
3230086,33.182252,-117.297642,150019,3.945
3230086,33.182345,-117.298029,150020,3.968
3230086,33.182404,-117.298543,150021,3.998
3230086,33.182400,-117.299003,150022,4.025
3230086,33.182353,-117.299398,150023,4.048
3230086,33.182330,-117.299532,150024,4.056
3230086,33.182236,-117.299894,150025,4.078
3230086,33.182108,-117.300134,150026,4.094
3230086,33.181962,-117.300485,150027,4.117
3230086,33.181575,-117.301337,150028,4.173
3230086,33.181246,-117.302549,150029,4.247
3230086,33.181038,-117.303459,150030,4.302
3230086,33.181013,-117.303533,150031,4.306
3230086,33.177613,-117.302026,150032,4.556
3230086,33.177729,-117.301434,150033,4.592
3230086,33.177797,-117.301116,150034,4.611
3230086,33.177805,-117.299060,150035,4.730
3230086,33.177835,-117.298797,150036,4.745
3230086,33.177808,-117.298628,150037,4.755
3230086,33.177931,-117.297113,150038,4.843
3230086,33.177947,-117.296996,150039,4.850
3250052,33.160692,-117.351065,10001,0.000
3250052,33.160760,-117.351121,10002,0.006
3250052,33.161576,-117.351794,10003,0.074
3250052,33.161788,-117.352097,10004,0.097
3250052,33.161079,-117.353330,10005,0.184
3250052,33.159993,-117.352441,10006,0.274
3250052,33.159346,-117.351907,10007,0.329
3250052,33.160108,-117.350593,10008,0.421
3250052,33.160231,-117.350343,10009,0.438
3250052,33.160427,-117.349989,10010,0.463
3250052,33.160661,-117.349590,10011,0.491
3250052,33.160963,-117.349071,10012,0.527
3250052,33.161256,-117.348568,10013,0.563
3250052,33.161576,-117.348066,10014,0.599
3250052,33.161710,-117.347834,10015,0.616
3250052,33.161710,-117.347834,20001,0.616
3250052,33.161880,-117.347540,20002,0.636
3250052,33.162168,-117.347053,20003,0.671
3250052,33.162464,-117.346534,20004,0.707
3250052,33.162765,-117.346018,20005,0.743
3250052,33.162968,-117.345669,20006,0.768
3250052,33.162968,-117.345669,30001,0.768
3250052,33.163055,-117.345519,30002,0.779
3250052,33.161945,-117.344603,30003,0.872
3250052,33.161551,-117.344280,30004,0.905
3250052,33.161551,-117.344280,40001,0.905
3250052,33.160859,-117.343710,40002,0.963
3250052,33.159773,-117.342821,40003,1.054
3250052,33.159442,-117.342550,40004,1.081
3250052,33.159442,-117.342550,50001,1.081
3250052,33.157603,-117.341043,50002,1.235
3250052,33.157682,-117.340857,50003,1.247
3250052,33.157710,-117.340807,50004,1.251
3250052,33.157710,-117.340807,60001,1.251
3250052,33.158173,-117.339994,60002,1.308
3250052,33.158221,-117.339845,60003,1.317
3250052,33.158281,-117.339581,60004,1.333
3250052,33.158317,-117.339326,60005,1.348
3250052,33.157720,-117.339023,60006,1.392
3250052,33.157720,-117.339023,70001,1.392
3250052,33.156675,-117.338492,70002,1.471
3250052,33.155110,-117.337669,70003,1.589
3250052,33.154889,-117.337537,70004,1.606
3250052,33.154889,-117.337537,80001,1.606
3250052,33.154175,-117.337112,80002,1.661
3250052,33.153587,-117.336696,80003,1.708
3250052,33.153290,-117.336401,80004,1.735
3250052,33.153068,-117.336101,80005,1.758
3250052,33.152952,-117.335861,80006,1.774
3250052,33.152880,-117.335602,80007,1.790
3250052,33.152859,-117.335494,80008,1.796
3250052,33.152791,-117.335392,80009,1.804
3250052,33.152662,-117.335306,80010,1.814
3250052,33.152839,-117.334924,80011,1.839
3250052,33.152839,-117.334924,90001,1.839
3250052,33.153265,-117.334000,90002,1.900
3250052,33.153834,-117.332758,90003,1.982
3250052,33.154142,-117.332086,90004,2.026
3250052,33.154430,-117.331459,90005,2.068
3250052,33.154881,-117.330474,90006,2.133
3250052,33.155648,-117.330974,90007,2.193
3250052,33.155648,-117.330974,100001,2.193
3250052,33.157192,-117.331981,100002,2.314
3250052,33.157192,-117.331981,110001,2.314
3250052,33.157609,-117.332253,110002,2.347
3250052,33.158147,-117.331057,110003,2.426
3250052,33.158436,-117.330414,110004,2.468
3250052,33.158436,-117.330414,120001,2.468
3250052,33.159181,-117.328759,120002,2.577
3250052,33.160590,-117.325721,120003,2.778
3250052,33.161653,-117.326421,120004,2.862
3250052,33.162389,-117.326898,120005,2.919
3250052,33.162389,-117.326898,130001,2.919
3250052,33.165015,-117.328602,130002,3.126
3250052,33.165278,-117.328773,130003,3.146
3250052,33.165278,-117.328773,140001,3.146
3250052,33.166018,-117.329255,140002,3.204
3250052,33.166682,-117.329685,140003,3.256
3250052,33.166717,-117.329770,140004,3.262
3250052,33.167087,-117.330576,140005,3.315
3250052,33.167737,-117.332015,140006,3.410
3250052,33.167812,-117.332140,140007,3.419
3250052,33.167970,-117.332312,140008,3.434
3250052,33.168162,-117.332439,140009,3.449
3250052,33.168332,-117.332490,140010,3.461
3250052,33.168496,-117.332573,140011,3.473
3250052,33.168697,-117.332795,140012,3.492
3250052,33.169030,-117.333377,140013,3.533
3250052,33.169256,-117.333664,140014,3.555
3250052,33.169288,-117.333704,140015,3.559
3250052,33.169460,-117.333867,140016,3.574
3250052,33.169460,-117.333867,150001,3.574
3250052,33.169526,-117.333929,150002,3.580
3250052,33.169823,-117.334129,150003,3.603
3250052,33.170889,-117.334564,150004,3.681
3250052,33.171154,-117.334670,150005,3.700
3250052,33.171154,-117.334670,160001,3.700
3250052,33.171269,-117.334716,160002,3.708
3250052,33.171584,-117.334876,160003,3.732
3250052,33.172442,-117.335495,160004,3.801
3250052,33.172784,-117.335679,160005,3.827
3250052,33.173293,-117.335891,160006,3.864
3250052,33.174116,-117.336107,160007,3.922
3250052,33.174602,-117.336146,160008,3.956
3250052,33.174950,-117.336212,160009,3.980
3250052,33.175186,-117.336287,160010,3.997
3250052,33.175556,-117.336462,160011,4.024
3250052,33.175717,-117.336575,160012,4.037
3250052,33.175993,-117.336758,160013,4.059
3250052,33.176494,-117.336954,160014,4.095
3250052,33.177330,-117.337235,160015,4.155
3250052,33.177560,-117.337274,160016,4.171
3250052,33.178099,-117.337274,160017,4.209
3250052,33.178239,-117.337276,160018,4.218
3250052,33.178265,-117.337214,160019,4.222
3250052,33.178372,-117.337153,160020,4.230
3250052,33.178392,-117.337095,160021,4.234
3250052,33.178402,-117.336185,160022,4.287
3250052,33.178402,-117.336185,170001,4.287
3250052,33.178403,-117.336137,170002,4.290
3250052,33.178371,-117.336068,170003,4.294
3250052,33.178305,-117.336018,170004,4.299
3250052,33.178234,-117.336027,170005,4.304
3250052,33.178198,-117.336063,170006,4.308
3250052,33.178186,-117.336115,170007,4.311
3250052,33.178207,-117.336540,170008,4.335
3250052,33.178195,-117.336733,170009,4.347
3250052,33.178125,-117.336866,170010,4.356
3250052,33.178099,-117.337016,170011,4.365
3250052,33.178099,-117.337274,170012,4.380
3250052,33.177560,-117.337274,170013,4.417
3250052,33.177330,-117.337235,170014,4.433
3250052,33.176494,-117.336954,170015,4.493
3250052,33.176405,-117.337374,170016,4.518
3250052,33.176373,-117.337864,170017,4.546
3250052,33.176403,-117.338273,170018,4.570
3250052,33.176488,-117.338634,170019,4.592
3250052,33.176529,-117.338744,170020,4.599
3250052,33.176529,-117.338744,180001,4.599
3250052,33.176649,-117.339067,180002,4.619
3250052,33.176795,-117.339337,180003,4.638
3250052,33.177036,-117.339680,180004,4.664
3250052,33.177349,-117.340037,180005,4.694
3250052,33.177584,-117.340236,180006,4.713
3250052,33.177868,-117.340399,180007,4.735
3250052,33.178172,-117.340498,180008,4.757
3250052,33.178562,-117.340588,180009,4.784
3250052,33.178837,-117.340591,180010,4.803
3250052,33.179247,-117.340492,180011,4.832
3250052,33.179920,-117.340203,180012,4.881
3250052,33.180102,-117.340130,180013,4.895
3250052,33.180491,-117.340030,180014,4.922
3250052,33.181036,-117.339932,180015,4.960
3250052,33.181190,-117.339901,180016,4.971
3250052,33.181603,-117.339821,180017,5.000
3250052,33.181807,-117.339781,180018,5.014
3250052,33.182696,-117.339610,180019,5.076
3250052,33.182969,-117.339495,180020,5.096
3250052,33.183392,-117.339249,180021,5.128
3250052,33.183218,-117.338969,180022,5.148
3250052,33.183108,-117.338673,180023,5.167
3250052,33.183048,-117.338391,180024,5.184
3250052,33.183031,-117.338068,180025,5.203
3250052,33.183038,-117.337973,180026,5.208
3250052,33.183196,-117.336805,180027,5.277
3250052,33.183210,-117.336542,180028,5.292
3250052,33.183210,-117.336542,190001,5.292
3250052,33.183232,-117.336112,190002,5.317
3250052,33.183233,-117.331311,190003,5.595
3250052,33.183229,-117.330797,190004,5.625
3250052,33.183229,-117.330797,200001,5.625
3250052,33.183216,-117.328895,200002,5.735
3250052,33.183212,-117.328071,200003,5.783
3250052,33.183196,-117.327067,200004,5.841
3250052,33.183188,-117.327018,200005,5.844
3250052,33.183171,-117.326776,200006,5.858
3250052,33.183093,-117.326530,200007,5.873
3250052,33.182955,-117.326323,200008,5.889
3250052,33.182683,-117.325999,200009,5.915
3250052,33.182586,-117.325802,200010,5.929
3250052,33.182584,-117.325796,200011,5.929
3250052,33.182584,-117.325796,210001,5.929
3250052,33.182530,-117.325559,210002,5.943
3250052,33.182521,-117.325317,210003,5.957
3250052,33.182599,-117.324223,210004,6.021
3250052,33.182597,-117.323824,210005,6.044
3250052,33.182539,-117.323006,210006,6.091
3250052,33.182523,-117.322849,210007,6.101
3250052,33.182484,-117.322562,210008,6.117
3250052,33.182484,-117.322562,220001,6.117
3250052,33.182420,-117.322090,220002,6.145
3250052,33.182261,-117.321388,220003,6.187
3250052,33.181824,-117.319546,220004,6.298
3250052,33.181508,-117.318231,220005,6.377
3250052,33.181305,-117.317546,220006,6.420
3250052,33.181210,-117.317242,220007,6.438
3250052,33.181210,-117.317242,230001,6.438
3250052,33.180944,-117.316384,230002,6.491
3250052,33.180790,-117.315706,230003,6.532
3250052,33.180741,-117.315346,230004,6.553
3250052,33.180618,-117.314351,230005,6.611
3250052,33.180615,-117.314004,230006,6.632
3250052,33.180668,-117.313665,230007,6.652
3250052,33.180705,-117.313548,230008,6.659
3250052,33.180705,-117.313548,240001,6.659
3250052,33.180735,-117.313450,240002,6.665
3250052,33.180867,-117.313167,240003,6.684
3250052,33.181059,-117.312898,240004,6.704
3250052,33.181375,-117.312530,240005,6.735
3250052,33.181570,-117.312300,240006,6.753
3250052,33.181762,-117.311995,240007,6.776
3250052,33.181902,-117.311653,240008,6.798
3250052,33.181965,-117.311409,240009,6.812
3250052,33.182322,-117.311420,240010,6.837
3250052,33.182746,-117.311363,240011,6.866
3250052,33.183107,-117.311250,240012,6.892
3250052,33.183323,-117.311141,240013,6.908
3250052,33.183323,-117.311141,250001,6.908
3250052,33.183444,-117.311080,250002,6.917
3250052,33.184658,-117.310170,250003,7.016
3250052,33.186569,-117.308968,250004,7.165
3250052,33.186569,-117.308968,260001,7.165
3250052,33.186595,-117.308951,260002,7.167
3250052,33.186891,-117.308798,260003,7.189
3250052,33.187001,-117.308744,260004,7.198
3250052,33.187439,-117.308612,260005,7.229
3250052,33.189506,-117.308280,260006,7.373
3250052,33.189778,-117.308220,260007,7.392
3250052,33.189778,-117.308220,270001,7.392
3250052,33.189812,-117.308212,270002,7.394
3250052,33.190208,-117.308181,270003,7.421
3250052,33.190576,-117.308199,270004,7.447
3250052,33.190996,-117.308279,270005,7.476
3250052,33.191162,-117.307509,270006,7.522
3250052,33.191449,-117.306663,270007,7.575
3250052,33.191529,-117.306334,270008,7.595
3250052,33.191609,-117.305952,270009,7.618
3250052,33.191660,-117.305436,270010,7.648
3250052,33.191659,-117.304920,270011,7.678
3250052,33.191654,-117.304622,270012,7.695
3250052,33.191819,-117.304618,270013,7.706
3250052,33.192031,-117.304542,270014,7.721
3250052,33.192194,-117.304420,270015,7.735
3250052,33.192316,-117.304251,270016,7.748
3250052,33.192401,-117.304040,270017,7.761
3250052,33.192443,-117.303706,270018,7.781
3250052,33.192443,-117.303706,280001,7.781
3250052,33.192451,-117.303645,280002,7.784
3250052,33.192518,-117.303446,280003,7.797
3250052,33.192738,-117.303115,280004,7.821
3250052,33.192845,-117.302868,280005,7.837
3250052,33.192891,-117.302597,280006,7.853
3250052,33.192882,-117.302336,280007,7.869
3250052,33.192832,-117.302083,280008,7.884
3250052,33.192722,-117.301837,280009,7.900
3250052,33.192564,-117.301632,280010,7.916
3250052,33.192466,-117.301546,280011,7.924
3250052,33.192304,-117.301446,280012,7.937
3250052,33.192118,-117.301398,280013,7.950
3250052,33.191914,-117.301422,280014,7.964
3250052,33.191586,-117.301545,280015,7.988
3250052,33.191366,-117.301549,280016,8.003
3250052,33.191166,-117.301491,280017,8.017
3250052,33.190524,-117.301069,280018,8.068
3250052,33.190275,-117.300984,280019,8.086
3250052,33.189742,-117.300915,280020,8.122
3250052,33.189599,-117.300884,280021,8.132
3250052,33.189397,-117.300777,280022,8.148
3250052,33.189189,-117.300588,280023,8.166
3250052,33.189084,-117.300436,280024,8.177
3250052,33.189084,-117.300436,290001,8.177
3250052,33.189051,-117.300387,290002,8.181
3250052,33.188927,-117.300085,290003,8.200
3250052,33.188872,-117.299784,290004,8.218
3250052,33.188836,-117.299430,290005,8.239
3250052,33.188759,-117.299204,290006,8.253
3250052,33.188561,-117.298839,290007,8.278
3250052,33.188404,-117.298621,290008,8.295
3250052,33.188175,-117.298386,290009,8.316
3250052,33.188005,-117.298257,290010,8.329
3250052,33.187959,-117.298221,290011,8.333
3250052,33.187959,-117.298221,300001,8.333
3250052,33.186752,-117.297306,300002,8.432
3250052,33.186752,-117.297306,310001,8.432
3250052,33.186749,-117.297303,310002,8.432
3250052,33.186635,-117.297188,310003,8.442
3250052,33.186472,-117.296963,310004,8.460
3250052,33.186229,-117.296356,310005,8.499
3250052,33.185832,-117.296521,310006,8.528
3250052,33.185505,-117.296583,310007,8.550
3250052,33.185197,-117.296582,310008,8.572
3250052,33.183964,-117.296492,310009,8.657
3250052,33.184005,-117.296110,310010,8.679
3250052,33.184026,-117.295653,310011,8.706
3250052,33.183997,-117.295159,310012,8.734
3250052,33.183902,-117.294341,310013,8.782
3250052,33.183747,-117.293211,310014,8.849
3250052,33.183704,-117.292662,310015,8.881
3250052,33.183711,-117.291828,310016,8.929
3250052,33.183782,-117.290901,310017,8.983
3250052,33.183862,-117.290241,310018,9.021
3250052,33.184042,-117.289129,310019,9.087
3250052,33.184210,-117.288438,310020,9.129
3250052,33.184266,-117.288252,310021,9.140
3250052,33.184838,-117.288252,310022,9.180
3250052,33.184838,-117.288252,320001,9.180
3250052,33.186080,-117.288251,320002,9.265
3250052,33.186729,-117.288249,320003,9.310
3250052,33.187257,-117.288249,320004,9.346
3250052,33.187257,-117.288249,330001,9.346
3250052,33.187600,-117.288249,330002,9.370
3250052,33.188474,-117.288247,330003,9.430
3250052,33.188856,-117.288248,330004,9.456
3250052,33.189961,-117.288248,330005,9.533
3250052,33.190299,-117.288245,330006,9.556
3250052,33.190365,-117.288246,330007,9.560
3250052,33.190572,-117.288209,330008,9.575
3250052,33.190663,-117.288181,330009,9.581
3250052,33.191751,-117.288174,330010,9.656
3250052,33.192180,-117.288173,330011,9.686
3250052,33.192477,-117.288173,330012,9.706
3250052,33.192485,-117.288173,330013,9.707
3250052,33.192485,-117.288173,340001,9.707
3250052,33.193584,-117.288176,340002,9.783
3250052,33.194315,-117.288179,340003,9.833
3250052,33.195033,-117.288177,340004,9.882
3250052,33.195747,-117.288179,340005,9.932
3250052,33.196457,-117.288171,340006,9.981
3250052,33.196778,-117.288166,340007,10.003
3250052,33.196778,-117.288166,350001,10.003
3250052,33.197177,-117.288160,350002,10.030
3250052,33.197924,-117.288156,350003,10.082
3250052,33.198815,-117.288163,350004,10.143
3250052,33.198815,-117.288163,360001,10.143
3250052,33.198815,-117.288163,360002,10.143
3250052,33.198884,-117.288167,360003,10.148
3250052,33.199056,-117.288228,360004,10.160
3250052,33.199274,-117.288430,360005,10.179
3250052,33.200334,-117.286988,360006,10.290
3250052,33.200797,-117.286454,360007,10.335
3250052,33.201182,-117.286109,360008,10.368
3250052,33.201605,-117.285806,360009,10.402
3250052,33.201881,-117.285630,360010,10.424
3250052,33.202411,-117.285358,360011,10.463
3250052,33.202963,-117.285149,360012,10.503
3250052,33.203522,-117.285008,360013,10.543
3250052,33.204086,-117.284937,360014,10.582
3250052,33.204463,-117.284934,360015,10.608
3250052,33.205782,-117.284953,360016,10.698
3250052,33.207241,-117.284971,360017,10.799
3250052,33.207235,-117.285020,360018,10.802
3250052,33.207117,-117.285623,360019,10.838
3250052,33.207050,-117.285849,360020,10.852
3250052,33.207050,-117.285849,370001,10.852
3250052,33.206942,-117.286209,370002,10.874
3250052,33.206841,-117.286509,370003,10.893
3250052,33.206077,-117.288832,370004,11.037
3250052,33.206077,-117.288832,380001,11.037
3250052,33.205884,-117.289417,380002,11.073
3250052,33.206961,-117.289898,380003,11.153
3250052,33.207313,-117.290105,380004,11.180
3250052,33.207529,-117.290326,380005,11.199
3250052,33.207713,-117.290600,380006,11.220
3250052,33.207835,-117.290892,380007,11.239
3250052,33.207901,-117.291190,380008,11.256
3250052,33.207922,-117.291939,380009,11.300
3250052,33.207603,-117.291955,380010,11.322
3250052,33.207267,-117.292043,380011,11.346
3250052,33.207214,-117.292071,380012,11.350
3250055,33.206143,-117.288631,10001,0.000
3250055,33.206841,-117.286509,10002,0.132
3250055,33.206942,-117.286209,10003,0.151
3250055,33.207117,-117.285623,10004,0.187
3250055,33.207235,-117.285020,10005,0.223
3250055,33.207241,-117.284971,10006,0.226
3250055,33.206208,-117.284958,10007,0.297
3250055,33.206208,-117.284958,20001,0.297
3250055,33.205782,-117.284953,20002,0.326
3250055,33.204463,-117.284934,20003,0.417
3250055,33.204086,-117.284937,20004,0.443
3250055,33.203522,-117.285008,20005,0.482
3250055,33.202963,-117.285149,20006,0.521
3250055,33.202411,-117.285358,20007,0.561
3250055,33.201881,-117.285630,20008,0.601
3250055,33.201605,-117.285806,20009,0.623
3250055,33.201182,-117.286109,20010,0.657
3250055,33.200797,-117.286454,20011,0.690
3250055,33.200334,-117.286988,20012,0.734
3250055,33.199274,-117.288430,20013,0.845
3250055,33.199056,-117.288228,20014,0.864
3250055,33.198957,-117.288193,20015,0.872
3250055,33.198957,-117.288193,30001,0.872
3250055,33.198884,-117.288167,30002,0.877
3250055,33.198815,-117.288163,30003,0.882
3250055,33.197924,-117.288156,30004,0.943
3250055,33.197177,-117.288160,30005,0.994
3250055,33.196457,-117.288171,30006,1.044
3250055,33.196204,-117.288174,30007,1.061
3250055,33.196204,-117.288174,40001,1.061
3250055,33.195747,-117.288179,40002,1.093
3250055,33.195033,-117.288177,40003,1.142
3250055,33.194678,-117.288178,40004,1.167
3250055,33.194678,-117.288178,50001,1.167
3250055,33.194315,-117.288179,50002,1.192
3250055,33.193584,-117.288176,50003,1.242
3250055,33.192477,-117.288173,50004,1.318
3250055,33.192180,-117.288173,50005,1.339
3250055,33.192161,-117.288173,50006,1.340
3250055,33.192161,-117.288173,60001,1.340
3250055,33.191751,-117.288174,60002,1.368
3250055,33.190663,-117.288181,60003,1.443
3250055,33.190572,-117.288209,60004,1.450
3250055,33.190365,-117.288246,60005,1.464
